english_term;spanish_term;migrationsbezug_eng;migrationsbezug_spa;polysemie_eng;polysemie_spa;topic_number;topic;migrationsbezug_equal;migrationsbezug_any;migrationsbezug_both;qs_position;qs_eng;qs_spa;bundesstaat;stadt;land;uhrzeit;land_gruppe;qs_identifier_en;term_qs_identifier_en;qs_identifier_es;term_qs_identifier_es;qs_migrationsbezug_eng_final;status_eng_final;error_message_eng_final;qs_migrationsbezug_spa_final;status_spa_final;error_message_spa_final
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;foreign government official visa meaning;;Maine;Augusta;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_83e7c5b145e20b1c139255abe0ba34cabf34863c;en_tq_5ee7d64ff2ee1a53ffdda217a15b2074884a2602;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;foreign public official;;Maine;Augusta;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_2517614c7f6e34dfe833d55a3dddf973c527d02c;en_tq_d3f4fec318a47d3fb0c92cefa3caaa9c77f3295c;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;foreign public official meaning;;Maine;Augusta;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_cca4433ad3c84836c6c3daba11c5f5433065fa72;en_tq_505372f54f4aa04e915b924fcbb693bacfd4d502;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;foreign public official examples;;Maine;Augusta;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_8b4873c09695805f383bcaf10d1ced0ea28fdcad;en_tq_a270d9809f89127b9d2d0c4a1780ff15df524f2a;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;foreign public official bribery act;;Maine;Augusta;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_27524dfbbabb7323f0458f44f21540ed841b754b;en_tq_cbf5d581aaae94bdef82bc64d32a3b5545a160e2;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;foreign government official;funcionario de gobierno extranjeros;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_ea40b26f806da5693cefa423b2779c15633771a0;en_tq_dc74c52337880f3f0ca4431e760b101d97448e02;es_092916e4524df82934d414596e89ce71a154a71c;es_tq_de9e1e1bd28dc00b2b53e9666b7a4c471f8d8a73;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;foreign government official definition;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_5ca6687d92a8f8962fee89044f33d302a5b537f6;en_tq_b11cb27f44d9b56314746136132bc2adb1c54e86;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;foreign government official visa;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_afbceaca473debfc89d64760cd5d5ba5f559bc1d;en_tq_7e531f7a7ad3d8682ab600d17a1ba24a8b52e400;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;1;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;foreign government official meaning;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_e98d47a73013114dd150c5a62c76fdf893fe34d9;en_tq_24fde307ebfd29573909d3903076b315ac2d1d6b;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;foreign government official in spanish;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_377619a344289e8ff80f2cd3c2c093e4831a9e87;en_tq_efa79f6f74cc0d74b591f38315a3c70d5ffbc4fc;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;foreign government official visa meaning;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_83e7c5b145e20b1c139255abe0ba34cabf34863c;en_tq_5ee7d64ff2ee1a53ffdda217a15b2074884a2602;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;foreign public official;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_2517614c7f6e34dfe833d55a3dddf973c527d02c;en_tq_d3f4fec318a47d3fb0c92cefa3caaa9c77f3295c;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;foreign public official meaning;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_cca4433ad3c84836c6c3daba11c5f5433065fa72;en_tq_505372f54f4aa04e915b924fcbb693bacfd4d502;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;foreign public official examples;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_8b4873c09695805f383bcaf10d1ced0ea28fdcad;en_tq_a270d9809f89127b9d2d0c4a1780ff15df524f2a;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;foreign public official bribery act;;Maryland;Annapolis;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_27524dfbbabb7323f0458f44f21540ed841b754b;en_tq_cbf5d581aaae94bdef82bc64d32a3b5545a160e2;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;foreign government official;funcionario de gobierno extranjeros;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_ea40b26f806da5693cefa423b2779c15633771a0;en_tq_dc74c52337880f3f0ca4431e760b101d97448e02;es_092916e4524df82934d414596e89ce71a154a71c;es_tq_de9e1e1bd28dc00b2b53e9666b7a4c471f8d8a73;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;foreign government official definition;funcionario de gobierno extranjero en massachusetts;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_5ca6687d92a8f8962fee89044f33d302a5b537f6;en_tq_b11cb27f44d9b56314746136132bc2adb1c54e86;es_c76d50ea42e1548608f1566c58c90e8d4431481e;es_tq_1a2196f928e7ae05d21987ca57b0a0f14c1cc566;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;foreign government official visa;funcionario de gobierno extranjero en boston massachusetts;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_afbceaca473debfc89d64760cd5d5ba5f559bc1d;en_tq_7e531f7a7ad3d8682ab600d17a1ba24a8b52e400;es_dc5c2cf0182fc6cf516d3f286bb4fb43f910ede9;es_tq_14b6d8ea23994252d2d21817350536f0f442cb95;1;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;foreign government official meaning;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_e98d47a73013114dd150c5a62c76fdf893fe34d9;en_tq_24fde307ebfd29573909d3903076b315ac2d1d6b;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;foreign government official in spanish;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_377619a344289e8ff80f2cd3c2c093e4831a9e87;en_tq_efa79f6f74cc0d74b591f38315a3c70d5ffbc4fc;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;foreign government official visa meaning;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_83e7c5b145e20b1c139255abe0ba34cabf34863c;en_tq_5ee7d64ff2ee1a53ffdda217a15b2074884a2602;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;foreign public official;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_2517614c7f6e34dfe833d55a3dddf973c527d02c;en_tq_d3f4fec318a47d3fb0c92cefa3caaa9c77f3295c;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;foreign public official meaning;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_cca4433ad3c84836c6c3daba11c5f5433065fa72;en_tq_505372f54f4aa04e915b924fcbb693bacfd4d502;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;foreign public official examples;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_8b4873c09695805f383bcaf10d1ced0ea28fdcad;en_tq_a270d9809f89127b9d2d0c4a1780ff15df524f2a;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;foreign public official bribery act;;Massachusetts;Boston;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_27524dfbbabb7323f0458f44f21540ed841b754b;en_tq_cbf5d581aaae94bdef82bc64d32a3b5545a160e2;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;foreign government official;funcionario de gobierno extranjeros;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_ea40b26f806da5693cefa423b2779c15633771a0;en_tq_dc74c52337880f3f0ca4431e760b101d97448e02;es_092916e4524df82934d414596e89ce71a154a71c;es_tq_de9e1e1bd28dc00b2b53e9666b7a4c471f8d8a73;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;foreign government official definition;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_5ca6687d92a8f8962fee89044f33d302a5b537f6;en_tq_b11cb27f44d9b56314746136132bc2adb1c54e86;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;foreign government official visa;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_afbceaca473debfc89d64760cd5d5ba5f559bc1d;en_tq_7e531f7a7ad3d8682ab600d17a1ba24a8b52e400;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;1;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;foreign government official meaning;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_e98d47a73013114dd150c5a62c76fdf893fe34d9;en_tq_24fde307ebfd29573909d3903076b315ac2d1d6b;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;foreign government official in spanish;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_377619a344289e8ff80f2cd3c2c093e4831a9e87;en_tq_efa79f6f74cc0d74b591f38315a3c70d5ffbc4fc;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;foreign government official visa meaning;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_83e7c5b145e20b1c139255abe0ba34cabf34863c;en_tq_5ee7d64ff2ee1a53ffdda217a15b2074884a2602;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;foreign public official;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_2517614c7f6e34dfe833d55a3dddf973c527d02c;en_tq_d3f4fec318a47d3fb0c92cefa3caaa9c77f3295c;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;foreign public official meaning;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_cca4433ad3c84836c6c3daba11c5f5433065fa72;en_tq_505372f54f4aa04e915b924fcbb693bacfd4d502;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;foreign public official examples;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_8b4873c09695805f383bcaf10d1ced0ea28fdcad;en_tq_a270d9809f89127b9d2d0c4a1780ff15df524f2a;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;foreign public official bribery act;;Michigan;Lansing;USA;2026-03-15 10:42:10 EDT (-0400);usa;en_27524dfbbabb7323f0458f44f21540ed841b754b;en_tq_cbf5d581aaae94bdef82bc64d32a3b5545a160e2;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;foreign government official;funcionario de gobierno extranjeros;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_ea40b26f806da5693cefa423b2779c15633771a0;en_tq_dc74c52337880f3f0ca4431e760b101d97448e02;es_092916e4524df82934d414596e89ce71a154a71c;es_tq_de9e1e1bd28dc00b2b53e9666b7a4c471f8d8a73;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;foreign government official definition;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_5ca6687d92a8f8962fee89044f33d302a5b537f6;en_tq_b11cb27f44d9b56314746136132bc2adb1c54e86;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;foreign government official visa;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_afbceaca473debfc89d64760cd5d5ba5f559bc1d;en_tq_7e531f7a7ad3d8682ab600d17a1ba24a8b52e400;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;1;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;foreign government official meaning;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_e98d47a73013114dd150c5a62c76fdf893fe34d9;en_tq_24fde307ebfd29573909d3903076b315ac2d1d6b;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;foreign government official in spanish;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_377619a344289e8ff80f2cd3c2c093e4831a9e87;en_tq_efa79f6f74cc0d74b591f38315a3c70d5ffbc4fc;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;foreign government official visa meaning;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_83e7c5b145e20b1c139255abe0ba34cabf34863c;en_tq_5ee7d64ff2ee1a53ffdda217a15b2074884a2602;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;foreign public official;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_2517614c7f6e34dfe833d55a3dddf973c527d02c;en_tq_d3f4fec318a47d3fb0c92cefa3caaa9c77f3295c;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;foreign public official meaning;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_cca4433ad3c84836c6c3daba11c5f5433065fa72;en_tq_505372f54f4aa04e915b924fcbb693bacfd4d502;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;foreign public official examples;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_8b4873c09695805f383bcaf10d1ced0ea28fdcad;en_tq_a270d9809f89127b9d2d0c4a1780ff15df524f2a;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;foreign public official bribery act;;Minnesota;Saint Paul;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_27524dfbbabb7323f0458f44f21540ed841b754b;en_tq_cbf5d581aaae94bdef82bc64d32a3b5545a160e2;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;foreign government official;funcionario de gobierno extranjeros;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_ea40b26f806da5693cefa423b2779c15633771a0;en_tq_dc74c52337880f3f0ca4431e760b101d97448e02;es_092916e4524df82934d414596e89ce71a154a71c;es_tq_de9e1e1bd28dc00b2b53e9666b7a4c471f8d8a73;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;foreign government official definition;funcionario de gobierno extranjeros en mexico;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_5ca6687d92a8f8962fee89044f33d302a5b537f6;en_tq_b11cb27f44d9b56314746136132bc2adb1c54e86;es_0a7c95f82fcbd4999c8def4023532aa2b78d83bb;es_tq_5307ede06a53be570fc5844f5edc0a5219180abf;0;ok;;0;ok;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;foreign government official visa;;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_afbceaca473debfc89d64760cd5d5ba5f559bc1d;en_tq_7e531f7a7ad3d8682ab600d17a1ba24a8b52e400;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;1;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;foreign government official meaning;;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_e98d47a73013114dd150c5a62c76fdf893fe34d9;en_tq_24fde307ebfd29573909d3903076b315ac2d1d6b;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;foreign government official in spanish;;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_377619a344289e8ff80f2cd3c2c093e4831a9e87;en_tq_efa79f6f74cc0d74b591f38315a3c70d5ffbc4fc;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;foreign government official visa meaning;;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_83e7c5b145e20b1c139255abe0ba34cabf34863c;en_tq_5ee7d64ff2ee1a53ffdda217a15b2074884a2602;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
Foreign government official;Funcionario de gobierno extranjero;0;0;1;1;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;foreign public official;;Mississippi;Jackson;USA;2026-03-15 09:42:10 CDT (-0500);usa;en_2517614c7f6e34dfe833d55a3dddf973c527d02c;en_tq_d3f4fec318a47d3fb0c92cefa3caaa9c77f3295c;es_da39a3ee5e6b4b0d3255bfef95601890afd80709;es_tq_73cc9fe1a09919803d0928d346e810e6ac43a731;0;ok;;;;
